gene	p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	pct.diff
CNOT1	2.353986691363971e-195	0.39051107736727475	-0.642484888640602	0.003	0.222	8.178455961805844e-191	8	-0.219
MPHOSPH10	2.6613619453197648e-195	0.39077858494380513	-0.7218425285236305	0.002	0.221	9.246369806624459e-191	8	-0.219
MCUB	3.938668454769661e-195	0.39042938419375084	-0.7233397180673824	0.003	0.223	1.3684115812406232e-190	8	-0.22
BRD9	5.189993836509551e-195	0.39122614060592464	-0.7246581964635398	0.001	0.219	1.8031595586185133e-190	8	-0.218
COQ10B	5.559021537516826e-195	0.39076861861590856	-0.6230626814079412	0.002	0.221	1.931370852779471e-190	8	-0.219
RCSD1	6.1291321517129446e-195	0.39091596177141297	-0.727451466543228	0.002	0.22	2.1294443834696284e-190	8	-0.218
TXNDC9	8.097659170178732e-195	0.39137242230423525	-0.6046476996364455	0.001	0.218	2.813369725495197e-190	8	-0.217
NDUFA10	1.0219540494048488e-194	0.3909280026499402	-0.6291345610947956	0.002	0.221	3.5505749538472663e-190	8	-0.219
TRA2A	1.2245895801968297e-194	0.3896104415444035	-0.6756987528661633	0.006	0.228	4.2545915784778455e-190	8	-0.222
ARIH1	1.562401674698764e-194	0.3910595249174862	-0.6792012834107105	0.002	0.22	5.428252138405916e-190	8	-0.218
ARIH2	1.7293982622760165e-194	0.3908597817524542	-0.6312981796911571	0.003	0.221	6.008448382625564e-190	8	-0.218
MAP2K1	3.0555931650367145e-194	0.3906884578098443	-0.6561599146687885	0.004	0.223	1.0616047333287057e-189	8	-0.219
ARID5A	4.065530662375006e-194	0.39059101586975403	-0.7595973181553057	0.004	0.223	1.4124873180289484e-189	8	-0.219
CNIH4	6.52761342654419e-194	0.3909940726329686	-0.6291943168644227	0.003	0.222	2.267888732784248e-189	8	-0.219
NDUFS2	1.047497199746355e-193	0.3911597269856752	-0.6006352909726055	0.003	0.221	3.639319521078761e-189	8	-0.218
STOML2	1.0826851982312275e-193	0.3909977380966595	-0.6204757272176327	0.004	0.222	3.761573184214754e-189	8	-0.218
PPP1CC	1.0866224385949416e-193	0.39114951035412376	-0.6687325641610453	0.003	0.221	3.775252338410406e-189	8	-0.218
RGS2	1.2592762261517265e-193	0.3901645629269531	-1.2075659494034714	0.007	0.226	4.375103392518943e-189	8	-0.219
TIMM8B	1.5544792300935535e-193	0.39183166757127824	-0.6265251415317037	0.001	0.218	5.400727189114033e-189	8	-0.217
CD2BP2	3.0458789330772625e-193	0.391239947185827	-0.5976745528058676	0.004	0.221	1.0582297177190334e-188	8	-0.217
UBQLN1	6.029271670658726e-193	0.3917282166464984	-0.6239531911610117	0.002	0.219	2.0947498565369614e-188	8	-0.217
CCAR1	7.222846371510692e-193	0.39185331756468955	-0.6691879691032059	0.002	0.219	2.5094335148539598e-188	8	-0.217
HPGD	8.076860647876565e-193	0.38873339535614665	-2.4407375268245732	0.013	0.235	2.806143694891755e-188	8	-0.22199999999999998
TMEM179B	8.670926631056259e-193	0.39156171210985236	-0.6455942003830452	0.003	0.22	3.012540039427876e-188	8	-0.217
PCGF5	1.2090961031195756e-192	0.39134018573895557	-0.6640540125947105	0.004	0.222	4.200762591068342e-188	8	-0.218
TUT7	1.287117666179309e-192	0.39164210879529304	-0.7027534868383544	0.003	0.22	4.471832907606773e-188	8	-0.217
COMMD3	1.5748453731369104e-192	0.3917186966227456	-0.6534151210163434	0.003	0.22	5.471485279889568e-188	8	-0.217
EPS15	2.1425947970216437e-192	0.391237661361942	-0.6651678315230206	0.005	0.223	7.444017103292297e-188	8	-0.218
TFG	2.768649626086122e-192	0.39153498137649173	-0.6005495436618918	0.004	0.221	9.619119395911013e-188	8	-0.217
CSNK2A2	7.274199276198544e-192	0.39188566443327477	-0.6142324770070057	0.004	0.22	2.52727505452966e-187	8	-0.216
DNMT1	1.0470312003072175e-191	0.3927184603293076	-0.6938615796929429	0.001	0.216	3.637700499227366e-187	8	-0.215
TBRG1	1.3269235274450954e-191	0.3926363480032227	-0.6449055213589878	0.002	0.216	4.610130411402495e-187	8	-0.214
SDHB	1.4115466406128728e-191	0.39275195350378317	-0.6055407708377232	0.001	0.216	4.904136493481304e-187	8	-0.215
UBA6	1.4568505330056515e-191	0.3928029653886351	-0.6356987871086872	0.001	0.216	5.061535806821535e-187	8	-0.215
CDC73	1.551927792062145e-191	0.3926449397822352	-0.6293593073178615	0.002	0.216	5.39186272796151e-187	8	-0.214
MARCKSL1	2.0427703634229213e-191	0.38858790699314877	-1.3703146734595517	0.016	0.239	7.097197073640255e-187	8	-0.22299999999999998
TOR1AIP2	2.077673060524609e-191	0.39209344446684374	-0.6358228667536627	0.003	0.22	7.218459514180649e-187	8	-0.217
SQOR	3.532481639995022e-191	0.3920067732202933	-0.6493375819093242	0.004	0.22	1.2272900961834705e-186	8	-0.216
VMA21	3.7270987242835223e-191	0.3918950444566782	-0.6356887629945263	0.005	0.221	1.2949059097778241e-186	8	-0.216
YWHAG	4.394298931653263e-191	0.3912665362218644	-0.629620257050336	0.006	0.224	1.5267112778242932e-186	8	-0.218
CYC1	4.654165736253794e-191	0.39211129748108453	-0.6026614329941189	0.004	0.22	1.6169968017466555e-186	8	-0.216
SUN2	5.0335452342513274e-191	0.39234529491340003	-0.7330831159950233	0.003	0.219	1.7488046207359386e-186	8	-0.216
PHF10	5.4059116334768886e-191	0.39254241031429987	-0.6564218743125301	0.003	0.218	1.8781758788188754e-186	8	-0.215
ANKRD44	5.859100677681957e-191	0.3928127942616433	-0.7314893253430491	0.002	0.216	2.0356273484470423e-186	8	-0.214
CNOT2	1.2059938872334355e-190	0.3932632967189939	-0.6345110315147403	0.001	0.215	4.189984562415125e-186	8	-0.214
ECHS1	1.3110881817687365e-190	0.3928088946155499	-0.624969766984928	0.002	0.217	4.555113669919121e-186	8	-0.215
OTUB1	1.4263232836638252e-190	0.39247845391230246	-0.611601108164811	0.003	0.219	4.9554749844332275e-186	8	-0.216
ADH5	1.4504921046984948e-190	0.392280641055117	-0.6329123994269561	0.004	0.22	5.039444719353981e-186	8	-0.216
HMGN3	1.81986516112581e-190	0.39281116007574773	-0.7291686655169659	0.003	0.217	6.322757529299402e-186	8	-0.214
CBX5	2.414443723220276e-190	0.39323933884103646	-0.6280943104974479	0.002	0.215	8.388501827584205e-186	8	-0.213
ACBD3	2.4588645413231693e-190	0.39326085477350725	-0.6354696625908647	0.002	0.215	8.542833075919087e-186	8	-0.213
BROX	3.1902677043302626e-190	0.3931027723184807	-0.6423827967917782	0.002	0.216	1.1083947085154631e-185	8	-0.214
ARL3	3.2537401868057586e-190	0.393119062419731	-0.651013044987779	0.002	0.216	1.1304469531019247e-185	8	-0.214
SP3	3.2700546827093256e-190	0.39286662397170763	-0.6350837598744633	0.003	0.217	1.136115098413701e-185	8	-0.214
NUMA1	3.319244269384315e-190	0.39328923835947666	-0.6939674489677835	0.002	0.215	1.1532050365121927e-185	8	-0.213
SMAD2	3.5349544680827684e-190	0.3930483325462881	-0.6432561183272278	0.002	0.216	1.2281492308459962e-185	8	-0.214
PRDX3	3.7000630880451137e-190	0.3922482678834359	-0.6021978287863226	0.005	0.221	1.2855129186795139e-185	8	-0.216
CD69	3.7873429800360217e-190	0.39292826909521106	-0.9859856695690484	0.003	0.217	1.315836571553915e-185	8	-0.214
PIAS1	4.0050643200714273e-190	0.39309781376065434	-0.623601562564095	0.002	0.216	1.391479496722416e-185	8	-0.214
SCP2	4.74375502236451e-190	0.3924581988314624	-0.6525502995533284	0.004	0.22	1.648122807420102e-185	8	-0.216
COMMD2	1.0681593863477824e-189	0.39340444676813724	-0.6149498257714062	0.002	0.215	3.7111061559881007e-185	8	-0.213
IFNGR1	1.4595149563973582e-189	0.3928721891977142	-0.6528475769549265	0.004	0.218	5.070792813011342e-185	8	-0.214
BAZ2A	1.5125713821017109e-189	0.39263169320373004	-0.6431290990962569	0.004	0.219	5.255126752835974e-185	8	-0.215
HIKESHI	1.6366816360706193e-189	0.3934090896888124	-0.6164896955107994	0.002	0.215	5.6863230082001527e-185	8	-0.213
ERLEC1	2.4108245648514144e-189	0.393902587526165	-0.6437858509749822	0.001	0.213	8.375927785663268e-185	8	-0.212
TMEM70	3.3114712055417905e-189	0.3925984647571877	-0.6285352872290726	0.005	0.22	1.1505044409413843e-184	8	-0.215
MDFIC	3.3450878182722864e-189	0.3932010898971193	-0.6700855806105097	0.003	0.217	1.1621838607023405e-184	8	-0.214
CYB5R3	3.3887757809121575e-189	0.39356191322162687	-0.5996039822866741	0.002	0.215	1.177362369562311e-184	8	-0.213
SDHA	4.752902291283269e-189	0.39403779646957604	-0.6182389459961524	0.001	0.213	1.651300843060546e-184	8	-0.212
GRK2	4.768107825156152e-189	0.39367134937346127	-0.6798944435062592	0.002	0.215	1.656583701694002e-184	8	-0.213
C1orf122	5.247264279020474e-189	0.3931987514670425	-0.6505646600300842	0.003	0.217	1.8230570284600833e-184	8	-0.214
TPGS1	5.83819050801684e-189	0.39314443133151206	-0.6077834377306656	0.004	0.218	2.0283625282002907e-184	8	-0.214
AKIRIN2	6.05084632277147e-189	0.3934282137365275	-0.6351336591888113	0.003	0.216	2.1022455379204916e-184	8	-0.213
CCDC90B	6.6111817501382744e-189	0.39361571238616044	-0.6178435611137072	0.002	0.215	2.2969228754505407e-184	8	-0.213
ELF2	7.675619008570984e-189	0.3937686105858279	-0.6390564874805562	0.002	0.215	2.666740312147817e-184	8	-0.213
SENP6	7.679686411636572e-189	0.3938135786980247	-0.6500928987267741	0.002	0.214	2.668153449994894e-184	8	-0.212
TMEM30A	8.838451129237492e-189	0.3943862072782655	-0.625190767151571	0	0.211	3.070743075830982e-184	8	-0.211
GNG2	9.853203830543314e-189	0.39377169568443443	-0.764111529245671	0.002	0.215	3.4232986068456636e-184	8	-0.213
ORMDL2	1.3086498729020751e-188	0.3937118875352113	-0.6045969046673996	0.002	0.215	4.5466422534236795e-184	8	-0.213
SH2D1A	1.8755316543324545e-188	0.39328521653126025	-0.8669170110380362	0.004	0.218	6.516159626647247e-184	8	-0.214
TSPYL2	2.1639743490348508e-188	0.39307925650223224	-0.819854318548771	0.005	0.219	7.518296080851783e-184	8	-0.214
RNF168	2.447141416428556e-188	0.3943677628686098	-0.6600486666102954	0.001	0.212	8.502103423097732e-184	8	-0.211
VPS36	2.6158143155093955e-188	0.39449254475570195	-0.6408423405969282	0.001	0.212	9.088123676374293e-184	8	-0.211
UBR2	2.827633628769773e-188	0.39410939858761945	-0.6801937437572545	0.002	0.214	9.824047516434822e-184	8	-0.212
SNX2	3.2056165540236205e-188	0.3941602535023828	-0.6261972741139261	0.002	0.213	1.1137273593644264e-183	8	-0.211
SLK	4.276239292401316e-188	0.3942580339887723	-0.6260510096350081	0.002	0.213	1.4856938173589893e-183	8	-0.211
NQO2	4.918627895464864e-188	0.3925786330713434	-0.7662636799159162	0.007	0.222	1.7088788897213576e-183	8	-0.215
NUP50	5.313825009007467e-188	0.39383547135870817	-0.6332446495482752	0.003	0.215	1.8461822228794642e-183	8	-0.212
CTNNBL1	5.688561555466848e-188	0.39429004825046704	-0.620653851819707	0.002	0.213	1.976376941215847e-183	8	-0.211
RAB5A	6.027772047564094e-188	0.3934378347302291	-0.6239206355999011	0.004	0.218	2.094228842485193e-183	8	-0.214
ARID1A	7.901373562877127e-188	0.393759586078463	-0.6419287598785949	0.003	0.216	2.7451742169504003e-183	8	-0.213
DOCK10	8.404091373594729e-188	0.39267991441495254	-0.6871734983937288	0.007	0.222	2.9198334659280165e-183	8	-0.215
REEP3	8.731302199156304e-188	0.3943215305108344	-0.623071500092105	0.002	0.213	3.033516323052875e-183	8	-0.211
FLII	1.0043331873554793e-187	0.3942125822390052	-0.5915538391434826	0.002	0.214	3.4893547928291417e-183	8	-0.212
ATP6V1D	1.371407379041154e-187	0.3942928058331049	-0.6098197915121183	0.002	0.214	4.764680657002681e-183	8	-0.212
PLEKHA3	1.4676172486230845e-187	0.3936128258335039	-0.6259961536223384	0.004	0.217	5.0989426068911824e-183	8	-0.213
ETF1	2.780102205348221e-187	0.3945997790838609	-0.6301974789357503	0.002	0.213	9.658909092041325e-183	8	-0.211
ESCO1	3.1181264995731574e-187	0.3946021556958513	-0.6706835739122347	0.002	0.213	1.083330689746702e-182	8	-0.211
MRPL1	5.879034079849013e-187	0.3953165664480247	-0.8766061812993314	0	0.209	2.0425528103619425e-182	8	-0.209
PITPNC1	6.672470626715151e-187	0.39438856182959475	-0.6763030400634572	0.003	0.214	2.3182164698396447e-182	8	-0.211
CREB1	6.944950934068573e-187	0.39472691806774324	-0.6240245142870936	0.002	0.212	2.4128843030234445e-182	8	-0.21
PSENEN	7.590240614694422e-187	0.3945527593301816	-0.598444702010204	0.002	0.213	2.637077296763283e-182	8	-0.211
SRSF1	7.707307319398729e-187	0.3944139044382799	-0.6356161944537716	0.003	0.214	2.6777497819787005e-182	8	-0.211
MRPL43	9.019844684293854e-187	0.3941395512689119	-0.6043531217535113	0.003	0.216	3.1337646386642137e-182	8	-0.213
GON4L	9.702187885655188e-187	0.3950640966059836	-0.6353717363294025	0.001	0.211	3.370831137113182e-182	8	-0.21
RICTOR	1.213860218011118e-186	0.3951338447800074	-0.698539233246925	0.001	0.211	4.217314555436027e-182	8	-0.21
TYROBP	1.420656806917211e-186	0.3911315419456557	-1.6307530835530635	0.017	0.232	4.935787944272467e-182	8	-0.21500000000000002
P4HA1	1.705176342007912e-186	0.39469153700976944	-0.7686784625427607	0.002	0.213	5.9242941650380887e-182	8	-0.211
SRPK1	1.9342428811552713e-186	0.39467407939045457	-0.6349698124337163	0.003	0.213	6.72014004199776e-182	8	-0.21
MORF4L2	2.3065467673132575e-186	0.39386843422883033	-0.6216478655246895	0.005	0.218	8.01363543367645e-182	8	-0.213
RELB	3.884727969530033e-186	0.39413815381087974	-0.6622507720949152	0.005	0.217	1.3496710384538193e-181	8	-0.212
TDG	3.91749678095628e-186	0.3953022304122559	-0.61601720504044	0.001	0.211	1.3610559066076405e-181	8	-0.21
SPTY2D1	5.66528973256735e-186	0.395001840571865	-0.6609381420611082	0.002	0.212	1.9682916117858742e-181	8	-0.21
FOSL2	6.866706798158985e-186	0.3933469812914258	-0.789216310211745	0.007	0.221	2.3856999428843761e-181	8	-0.214
ZNF655	6.995756162424852e-186	0.39486138797900727	-0.6225390078359795	0.003	0.213	2.4305355635112664e-181	8	-0.21
SETD5	7.5772592262477e-186	0.39467030532043207	-0.6409290654428309	0.003	0.214	2.632567172975238e-181	8	-0.211
DYNC1LI2	1.388781810485909e-185	0.3951847565433974	-0.6157009203141498	0.002	0.212	4.825044644171193e-181	8	-0.21
PPP3CA	1.5454402636538217e-185	0.3939262204336147	-0.6433534969362673	0.006	0.219	5.369323108012472e-181	8	-0.213
SIRT7	1.5668852591752245e-185	0.3954735933852662	-0.6524141271360072	0.002	0.211	5.443829455952482e-181	8	-0.209
ARFGEF1	1.7863093080914094e-185	0.39533711765081575	-0.6513416064992007	0.002	0.211	6.206174429101984e-181	8	-0.209
SKAP1	2.2717418516390862e-185	0.39571272925464474	-0.779309359526064	0.001	0.21	7.892712715149677e-181	8	-0.209
OLA1	3.179281465798958e-185	0.3949613660466374	-0.5886380396045404	0.003	0.214	1.104577759662532e-180	8	-0.211
CHIC2	4.899485812488666e-185	0.395554527162956	-0.6196057590947247	0.002	0.211	1.7022283558329373e-180	8	-0.209
SUCLG1	6.345196233373388e-185	0.3958418664253307	-0.6128176907013667	0.001	0.21	2.204511527360916e-180	8	-0.209
NKAP	7.153223362492682e-185	0.3955488567245657	-0.6280441601209145	0.002	0.211	2.4852443928308325e-180	8	-0.209
ZKSCAN1	7.528577501278146e-185	0.39550267697298214	-0.6545426835972965	0.002	0.211	2.6156536812690664e-180	8	-0.209
GADD45A	8.553448487585862e-185	0.3928675021557169	-1.170705601984854	0.011	0.226	2.971724608041956e-180	8	-0.215
VEGFB	1.1613917127723415e-184	0.3952630184356329	-0.618830617807178	0.003	0.213	4.035023227684946e-180	8	-0.21
KIAA0355	1.7337697849424078e-184	0.39580150220340865	-0.6872346340590719	0.002	0.21	6.023636363825407e-180	8	-0.208
MKRN1	2.3067686197088558e-184	0.39567602879943964	-0.60965551233813	0.002	0.211	8.014406215454478e-180	8	-0.209
APOBEC3G	2.3603750584632607e-184	0.39536840136523316	-0.8508391858615104	0.003	0.213	8.200651065618907e-180	8	-0.21
NCBP3	2.423321253461847e-184	0.396331391646711	-0.6511700625167757	0.001	0.208	8.419345030902495e-180	8	-0.207
KATNBL1	2.790688239326435e-184	0.39597889452479573	-0.6182904824297855	0.002	0.21	9.695688149891833e-180	8	-0.208
EIF2A	3.4874577224191966e-184	0.3960647198298416	-0.618898885860338	0.002	0.21	1.2116474365001015e-179	8	-0.208
RELA	3.8647259876519443e-184	0.395261245946362	-0.5986086816048221	0.004	0.214	1.342721749889915e-179	8	-0.21
SIPA1L1	3.8924300168563356e-184	0.3956064435349132	-0.6416736809196346	0.003	0.212	1.3523469607563967e-179	8	-0.209
BNIP3	3.9977459020293357e-184	0.39604500268973764	-0.7740814007861881	0.002	0.21	1.388936858742052e-179	8	-0.208
MRPS15	4.0015629192026465e-184	0.39595687289409354	-0.6009003415202067	0.002	0.21	1.3902630050185754e-179	8	-0.208
IMPDH2	4.0034186203788576e-184	0.3960268688263113	-0.6673753605975328	0.002	0.21	1.3909077312782265e-179	8	-0.208
DCTN6	5.596248417404972e-184	0.3955270701247529	-0.6078645878113521	0.003	0.213	1.9443045876590095e-179	8	-0.21
GCHFR	7.019067649500216e-184	0.395293524087503	-0.7378478449392547	0.004	0.214	2.43863467346586e-179	8	-0.21
CHMP1B	8.513099152199401e-184	0.39601194648604926	-0.6660996237474076	0.002	0.21	2.957706038448638e-179	8	-0.208
SUPT6H	9.57853527200061e-184	0.3955495049686073	-0.5983075850332713	0.003	0.213	3.327870509551172e-179	8	-0.21
CHD8	9.985230805161663e-184	0.3961348973382699	-0.6493983078754562	0.002	0.21	3.4691687386373164e-179	8	-0.208
RNF10	1.0681721716920418e-183	0.3957567241522921	-0.5922689166922813	0.003	0.212	3.711150576109661e-179	8	-0.209
HIPK2	1.1303857251582885e-183	0.39580324075320095	-0.7531648621743688	0.003	0.212	3.927299124917442e-179	8	-0.209
NT5C	1.4379707496374494e-183	0.3958321639768804	-0.6265727366116208	0.003	0.212	4.99594177546539e-179	8	-0.209
UBR5	1.7216638444851922e-183	0.39540051320292896	-0.6393906555033868	0.004	0.214	5.981576694894903e-179	8	-0.21
APMAP	2.3496029490319663e-183	0.39579009090220985	-0.6317402206099938	0.003	0.212	8.16322552582176e-179	8	-0.209
MAP3K1	3.361501036922903e-183	0.3957912397535611	-0.6781788010554242	0.004	0.212	1.1678863052581241e-178	8	-0.208
TMEM87A	3.5072256966070108e-183	0.3965700048481188	-0.6261202376103494	0.002	0.208	1.2185154237721738e-178	8	-0.206
HECTD1	4.274723293939689e-183	0.39648664015527285	-0.6275474925759559	0.002	0.209	1.4851671140134663e-178	8	-0.207
TUBGCP2	4.623485592038779e-183	0.39564038725596745	-0.5910001570954445	0.004	0.213	1.606337599242033e-178	8	-0.209
MITD1	5.926504227339304e-183	0.3963433680402288	-0.652704410213653	0.002	0.21	2.0590453637044945e-178	8	-0.208
TRIM28	9.210163238247545e-183	0.3958621096273533	-0.5840414960734283	0.004	0.213	3.1998870138643446e-178	8	-0.209
FGD5-AS1	9.322916410521305e-183	0.3964362323931403	-0.6023189322275244	0.002	0.21	3.2390608485074167e-178	8	-0.208
CHMP3	9.60412028752679e-183	0.39624397373163095	-0.6057409121675456	0.003	0.211	3.336759511495433e-178	8	-0.208
AHR	1.0561777503245275e-182	0.3958368976856608	-0.7072394510441606	0.005	0.213	3.669478357952506e-178	8	-0.208
TOB1	1.3003497476851568e-182	0.3964036937665009	-0.7120086726173689	0.003	0.21	4.51780512838254e-178	8	-0.207
MTRNR2L12	1.714513755213337e-182	0.397040700446761	-1.263243676515826	0.001	0.207	5.956735139737697e-178	8	-0.206
ZC3H7A	2.1989778271342382e-182	0.39646061196911964	-0.6044890272117597	0.003	0.21	7.639908664812484e-178	8	-0.207
MPC1	2.3668346511783868e-182	0.3968178300725108	-0.6703682608077934	0.002	0.208	8.223093628589069e-178	8	-0.206
EIF2AK1	3.3618369035058005e-182	0.39713501825784436	-0.6185012550244511	0.001	0.207	1.1680029953850203e-177	8	-0.206
SLC1A4	4.6325948359525116e-182	0.3962679528217625	-0.928996733055256	0.004	0.212	1.609502423854981e-177	8	-0.208
USP9X	4.8242773001722546e-182	0.3970639625654067	-0.6042358200509287	0.002	0.208	1.6760986623988464e-177	8	-0.206
RCBTB2	8.509304342684334e-182	0.39657395285796915	-0.8604834086218425	0.004	0.21	2.9563876077788183e-177	8	-0.206
MIEN1	8.55454073618908e-182	0.39688621133403323	-0.5913899194996748	0.002	0.209	2.9721040879741723e-177	8	-0.207
RIPOR2	9.872595392276988e-182	0.39711082280353655	-0.8216695042669595	0.002	0.208	3.430035817138794e-177	8	-0.206
ELOVL5	1.109018338406272e-181	0.39693789776602273	-0.6576351609061256	0.002	0.209	3.853062413124911e-177	8	-0.207
MARK3	1.2777234857088415e-181	0.3967123012031525	-0.5857617247665986	0.003	0.21	4.439194706398228e-177	8	-0.207
CMTM3	1.3468809360300102e-181	0.3969674845065092	-0.6842033943553151	0.002	0.209	4.679468436049064e-177	8	-0.207
BCL2L11	1.6111276130662642e-181	0.39655576978229884	-0.8039137613917772	0.004	0.211	5.597540666076122e-177	8	-0.207
SEPHS2	2.9085280818785345e-181	0.3975578956765727	-0.6326657938709548	0.001	0.206	1.0105099114870593e-176	8	-0.205
SMARCA2	3.3318418650274476e-181	0.39756391229764493	-0.715572799826859	0.001	0.206	1.1575818191664861e-176	8	-0.205
PRKX	3.6190215124320784e-181	0.3969001036111191	-0.8048898070954822	0.003	0.21	1.257356644064277e-176	8	-0.207
TRIM13	3.6585898943985163e-181	0.3971371912329629	-0.6290407636057217	0.002	0.208	1.2711038870108766e-176	8	-0.206
ECI2	3.6965527240677427e-181	0.3972740513320088	-0.6426824291596237	0.002	0.208	1.2842933129228558e-176	8	-0.206
CDK11B	4.551520736555284e-181	0.3974759241993241	-0.6173678079553749	0.002	0.207	1.5813348495014025e-176	8	-0.205
TMEM183A	5.648474685473733e-181	0.39746279131807233	-0.6042229362539705	0.002	0.207	1.962449559974139e-176	8	-0.205
HPRT1	6.013008787252688e-181	0.3966708602512712	-0.6126010263739541	0.004	0.211	2.0890996429552014e-176	8	-0.207
COA4	6.957065063712757e-181	0.3976857380561494	-0.6186783089807432	0.001	0.206	2.417093115085723e-176	8	-0.205
UBE2H	9.369001700167704e-181	0.3970201407591003	-0.6119911860033971	0.003	0.21	3.255072260689265e-176	8	-0.207
TES	1.2687880037792485e-180	0.39723451268790416	-0.646715194072025	0.003	0.209	4.408150161530243e-176	8	-0.206
C12orf65	1.4354568994018737e-180	0.39756059047117503	-0.6453304275375537	0.002	0.207	4.98720790559193e-176	8	-0.205
BLOC1S4	1.5645809000927894e-180	0.3974345562173218	-0.6087608324394852	0.002	0.208	5.435823421192378e-176	8	-0.206
HIST1H1E	1.6215795420476673e-180	0.39782128724283355	-0.8087802671329761	0.002	0.206	5.63385380293621e-176	8	-0.204
DNAJB9	2.026285402503896e-180	0.39737663001218815	-0.7039377340592881	0.003	0.208	7.039923373919286e-176	8	-0.205
PSMC2	2.3216804890705267e-180	0.39767338069198405	-0.5827202034927698	0.002	0.207	8.066214523177731e-176	8	-0.205
ARMCX3	2.567960033945022e-180	0.397319453021045	-0.6555508547649066	0.003	0.209	8.92186354593519e-176	8	-0.206
NUP98	2.569885951231538e-180	0.3978948162747755	-0.6103990457669254	0.002	0.206	8.928554760363732e-176	8	-0.204
RYBP	2.920457783511746e-180	0.3978944650011718	-0.6250366896954647	0.002	0.206	1.0146546477254858e-175	8	-0.204
EMC4	3.0162072885223374e-180	0.39745208510954183	-0.588114615455574	0.003	0.208	1.0479208982513157e-175	8	-0.205
RAB1A	3.0259142241785704e-180	0.3975448467955305	-0.5864145356826279	0.003	0.208	1.0512933789063607e-175	8	-0.205
HELZ	4.885826228756478e-180	0.39734756933362025	-0.6454012656716421	0.003	0.209	1.6974826066568632e-175	8	-0.206
MRPL22	5.062824631456574e-180	0.39770916647824034	-0.5921125345537943	0.002	0.207	1.7589771617069574e-175	8	-0.205
TSG101	5.663043511566507e-180	0.39759413794881643	-0.5649432547791944	0.003	0.208	1.9675112072235514e-175	8	-0.205
PIN4	5.78715728331528e-180	0.3977301648336622	-0.62896285835888055	0.002	0.207	2.0106320549422275e-175	8	-0.205
SPAG7	6.2385981044909606e-180	0.39719701550343844	-0.5577753981769837	0.004	0.21	2.1674761394432946e-175	8	-0.206
MIDN	7.059892108678425e-180	0.39764961202661986	-0.6779798377812942	0.003	0.208	2.4528183153181453e-175	8	-0.205
RNF5	7.258595744371355e-180	0.3982248412194099	-0.5936063189519811	0.001	0.205	2.52185391946694e-175	8	-0.204
RBM22	7.624196583293242e-180	0.39814184392142005	-0.5989859359115842	0.002	0.205	2.648874618933571e-175	8	-0.20299999999999999
KLF2	8.145288530023532e-180	0.3973646561641312	-1.2528693091702436	0.004	0.209	2.8299175939860755e-175	8	-0.205
MRFAP1L1	8.242043547788887e-180	0.39801065171530364	-0.6362036273611554	0.002	0.206	2.863533189808293e-175	8	-0.204
LSM12	9.255970869762852e-180	0.3984490530515525	-0.5777056474762	0.001	0.204	3.215801959281708e-175	8	-0.20299999999999999
AC008105.3	9.809243642332487e-180	0.3978563586030649	-0.6287463580212322	0.002	0.207	3.408025518655576e-175	8	-0.205
BUD23	1.210872312598183e-179	0.39800130902532666	-0.629338771702699	0.002	0.206	4.206933675659867e-175	8	-0.204
CCND2	1.2510099170982175e-179	0.3982534072300769	-0.7411850317428135	0.002	0.205	4.346383754974337e-175	8	-0.20299999999999999
CERK	1.3125220093229172e-179	0.39727022295882053	-0.6939856713075313	0.004	0.21	4.5600952169906115e-175	8	-0.206
AGFG1	1.56534035703598e-179	0.3982194524786921	-0.5700026354024812	0.002	0.205	5.438462002450106e-175	8	-0.20299999999999999
ELAVL1	1.7030816551483997e-179	0.3981216669013808	-0.564342316737395	0.002	0.206	5.917016594482085e-175	8	-0.204
ADAM10	2.40032830694085e-179	0.3984453578908178	-0.6618742696891216	0.001	0.204	8.339460636804596e-175	8	-0.20299999999999999
DHPS	2.4776711794220567e-179	0.3979398200234249	-0.6024714756134477	0.003	0.207	8.608172978666052e-175	8	-0.204
ACTR10	3.2415912232593285e-179	0.3978520966530373	-0.5808412745178292	0.003	0.208	1.1262260386969885e-174	8	-0.205
EFCAB14	3.3739236436430885e-179	0.3984290313046279	-0.6194814788555187	0.002	0.205	1.1722022915109182e-174	8	-0.20299999999999999
DDX39A	3.663344977175094e-179	0.3977496427004419	-0.6250237267846367	0.003	0.208	1.272755945419943e-174	8	-0.205
ZNF800	3.959873378939705e-179	0.39823989252969066	-0.63649785322627	0.002	0.206	1.3757788080450218e-174	8	-0.204
WASHC3	5.153811819577761e-179	0.39856111017962326	-0.6408654101229951	0.001	0.204	1.7905888404759013e-174	8	-0.20299999999999999
TNKS2	5.681038528547682e-179	0.39861457249483156	-0.6205728502047078	0.001	0.204	1.9737632159733211e-174	8	-0.20299999999999999
MEA1	5.922710174675495e-179	0.39848393010826877	-0.6001434503712488	0.002	0.205	2.0577271959875073e-174	8	-0.20299999999999999
XIAP	6.708358401212549e-179	0.39833054742254403	-0.6215633920926262	0.002	0.206	2.330684959333276e-174	8	-0.204
CWC25	6.717469711344045e-179	0.39872038221337547	-0.6248393764767617	0.001	0.204	2.3338505018122613e-174	8	-0.20299999999999999
